"Integrante";"TipoEquipo";"SO";"TipoSO";"FormatoDD";"ProcesaTexto";"VersionProcesa";"Formato";"NumLetrasa";"TamañoArchivo";"Grupo"
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"9000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"9000";48;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"9000";48;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"10000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"10000";48;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"10000";48;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"20000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"20000";52;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"20000";56;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"30000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"30000";56;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"30000";68;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"40000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"40000";56;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"40000";76;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"50000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"50000";60;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"50000";88;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"60000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"60000";64;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"60000";96;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"70000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"70000";68;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"70000";108;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"80000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"80000";68;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"80000";116;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"90000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"90000";72;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"90000";128;12
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";" 2.010 ";".docx";"100000";16;12
2;"Portátil";"Win Vista";"32 bits";"NTFS";"Microsoft Word";" 2.007 ";".pdf";"100000";76;12
3;"Portátil";"Win 8";"64 bits";"NTFS";"Microsoft Word";" 2.010 ";".rtf";"100000";136;12
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"1000";8;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"2000";8;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"3000";8;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"4000";8;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"5000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"6000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"7000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"8000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"9000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"10000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"20000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"30000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"40000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"50000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"60000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"70000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"80000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"90000";12;13
1;"Portátil";"Win 8";"64 bits";"NTFS";"LibreOffice";"3.6";".odt";"100000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"1000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"2000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"3000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"4000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"5000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"6000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"7000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"8000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"9000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"10000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"20000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"30000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"40000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"50000";12;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"60000";16;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"70000";16;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"80000";16;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"90000";16;13
2;"Escritorio";"Win 7";"64 bits";"NTFS";"TeXnicCenter";"2.0";".pdf";"100000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"1000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"2000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"3000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"4000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"5000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"6000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"7000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"8000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"9000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"10000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"20000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"30000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"40000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"50000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"60000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"70000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"80000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"90000";16;13
3;"Escritorio";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"100000";16;13
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"1000";36;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"2000";36;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"3000";36;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"4000";40;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"5000";40;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"6000";44;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"7000";44;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"8000";44;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"9000";44;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"10000";44;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"20000";56;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"30000";64;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"40000";76;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"50000";84;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"60000";96;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"70000";108;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"80000";116;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"90000";124;14
1;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".rtf";"100000";136;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"1000";80;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"2000";80;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"3000";80;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"4000";80;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"5000";80;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"6000";80;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"7000";84;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"8000";84;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"9000";84;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"10000";84;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"20000";84;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"30000";88;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"40000";92;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"50000";96;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"60000";96;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"70000";100;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"80000";104;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"90000";104;14
2;"Portátil";"Win 7";"32 bits";"NTFS";"Microsoft Word";"2010";".pdf";"100000";108;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"1000";11;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"2000";11;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"3000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"4000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"5000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"6000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"7000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"8000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"9000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"10000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"20000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"30000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"40000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"50000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"60000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"70000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"80000";12;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"90000";13;14
3;"Escritorio";"Win XP";"32 bits";"NTFS";"Microsoft Word";"2007";".doc";"100000";13;14
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"1000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"2000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"3000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"4000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"5000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"6000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"7000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"8000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"9000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"10000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"20000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"30000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"40000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"50000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"60000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"70000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"80000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"90000";12;15
1;"Portátil";"Win 8";"32 bits";"NTFS";"Microsoft Word";"2013";".docx";"100000";12;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"1000";84;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"2000";84;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"3000";84;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"4000";84;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"5000";84;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"6000";84;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"7000";84;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"8000";84;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"9000";84;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"10000";84;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"20000";88;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"30000";92;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"40000";92;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"50000";96;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"60000";100;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"70000";100;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"80000";104;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"90000";105;15
2;"Portátil";"Win 8";"64 bits";"NTFS";"Adobe Reader";"2010";".pdf";"100000";108;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"1000";28;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"2000";24;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"3000";28;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"4000";32;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"5000";32;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"6000";32;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"7000";32;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"8000";36;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"9000";36;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"10000";36;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"20000";48;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"30000";56;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"40000";68;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"50000";76;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"60000";88;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"70000";96;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"80000";104;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"90000";116;15
3;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2003";".doc";"100000";124;15
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"1000";66;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"2000";111;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"3000";152;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"4000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"5000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"6000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"7000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"8000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"9000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"10000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"20000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"30000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"40000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"50000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"60000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"70000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"80000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"90000";164;16
1;"Portátil";"Mac OS X 10.6.8";"64 bits";"HFS";"Microsoft Word";"2008";".docx";"100000";164;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"1000";12;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"2000";12;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"3000";12;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"4000";12;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"5000";12;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"6000";12;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"7000";12;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"8000";12;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"9000";12;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"10000";12;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"20000";13;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"30000";13;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"40000";13;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"50000";13;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"60000";13;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"70000";13;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"80000";13;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"90000";13;16
2;"Portátil";"Win 7";"64 bits";"NTFS";"Microsoft Word";"2010";".docx";"100000";14;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"1000";79;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"2000";79;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"3000";80;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"4000";80;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"5000";81;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"6000";82;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"7000";82;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"8000";82;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"9000";83;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"10000";84;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"20000";89;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"30000";94;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"40000";97;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"50000";102;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"60000";107;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"70000";112;16
3;"Portátil";"Win 7";"64 bits";"NTFS";"Adobe Reader";"1,5 (Acrobat 6.x)";".pdf";"80000";117;16
